"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY","HAY, SMALL GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","34",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","780",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","30",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","1,911",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","619",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","28",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","39,890",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","9",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1.0 TO 24.9 ACRES)","88",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","35",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 99.9 ACRES)","63",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","26",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","12",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","233",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS","TOTAL","NOT SPECIFIED","224,496",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","39,365",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAY & HAYLAGE","HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","230",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,701",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","12,552",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","TOTAL","NOT SPECIFIED","632",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,529",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","632",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,069",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,023",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,069",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,701",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HAYLAGE","HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","LEGUMES","LEGUMES, ALFALFA, IRRIGATED, SEED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","LEGUMES","LEGUMES, ALFALFA, IRRIGATED, SEED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","LEGUMES","LEGUMES, ALFALFA, SEED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","LEGUMES","LEGUMES, ALFALFA, SEED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","LEGUMES","LEGUMES, ALFALFA, SEED - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","MELONS","MELONS, CANTALOUP - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","MELONS","MELONS, CANTALOUP - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","MELONS","MELONS, WATERMELON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","MELONS","MELONS, WATERMELON - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NON-CITRUS TOTALS","NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NURSERY TOTALS","NURSERY TOTALS - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NURSERY TOTALS","NURSERY TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NURSERY TOTALS","NURSERY TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","NURSERY TOTALS","NURSERY TOTALS, IN THE OPEN - ACRES IN PRODUCTION","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","OKRA","OKRA - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","OKRA","OKRA - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","OKRA","OKRA, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","OKRA","OKRA, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ONIONS","ONIONS, DRY - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ONIONS","ONIONS, DRY - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ONIONS","ONIONS, DRY, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ONIONS","ONIONS, DRY, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3,660",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES)","78",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)","1",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (100 TO 249 ACRES)","1",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (25.0 TO 99.9 ACRES)","3",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (250 TO 499 ACRES)","1",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (5.0 TO 24.9 ACRES)","25",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (500 OR MORE ACRES)","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING","AREA BEARING & NON-BEARING: (750 TO 999 ACRES)","1",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","110",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS, IRRIGATED - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3,641",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","ORCHARDS","ORCHARDS, IRRIGATED - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","92",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEACHES","PEACHES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEACHES","PEACHES - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEACHES","PEACHES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEACHES","PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS - ACRES BEARING","TOTAL","NOT SPECIFIED","3,112",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3,656",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","544",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","105",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","109",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","16",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS, IMPROVED - ACRES BEARING","TOTAL","NOT SPECIFIED","3,112",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS, IMPROVED - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","3,656",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS, IMPROVED - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","544",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS, IMPROVED - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","105",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS, IMPROVED - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","109",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PECANS","PECANS, IMPROVED - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","16",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, BELL - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, BELL - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, CHILE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","648",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, CHILE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","16",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","103",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - ACRES HARVESTED","TOTAL","NOT SPECIFIED","544",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","10",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PLUMS & PRUNES","PLUMS & PRUNES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PLUMS & PRUNES","PLUMS & PRUNES - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PLUMS & PRUNES","PLUMS & PRUNES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PLUMS & PRUNES","PLUMS & PRUNES - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PUMPKINS","PUMPKINS - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PUMPKINS","PUMPKINS - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PUMPKINS","PUMPKINS, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","COUNTY","NEW MEXICO","35","SOUTHEAST","90","EDDY","015","","","00000000","","PUMPKINS","PUMPKINS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","5",""
